business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,types,price_level,city,photos,state,description,working_hours.Sunday,working_hours.Monday,working_hours.Tuesday,working_hours.Wednesday,working_hours.Thursday,working_hours.Friday,working_hours.Saturday,working_hours
0x3a3943dcf0beba1f:0x170daf39376cfce7,,Hayati restaurant,"Hayati restaurant, 39, Daba Garden Rd, beside IDBI Bank, Daba Gardens, Allipuram, Visakhapatnam, Andhra Pradesh 530020, India",17.715435499999998,83.30053989999999,17.0,3.2,Asia/Calcutta,,ChIJH7q-8NxDOToR5_xsNzmvDRc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3943dcf0beba1f:0x170daf39376cfce7,['Family restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipPAb2c7At-sdhTZy9PQ6fTayXFm9-v55glCSmjw=w203-h449-k-no', 'max_size': [2080, 4608], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMhB3-Uuikdr_2wHCKxBRCry8XVZULAAJtcwyaD=w203-h449-k-no', 'max_size': [2080, 4608], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNUjFB1S5Nh0wXIM0y6Kfa7AvX8IwwRwG6nXjvx=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipP3UMKNgrUjlJz_wJiEeUVBHk6W5qS0ao5ZGG5J=w203-h445-k-no', 'max_size': [1824, 4000], 'min_size': [203, 100]}, {'src': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xZrNFPeehqCTrv9leblEQg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=266.34448&pitch=0&thumbfov=100', 'max_size': None, 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,[],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],
0x3a39431c6a8a6553:0xd5e50ef2fbef662c,+918916666677,Horizon Restaurant,"7th floor, Horizon Restaurant, Dolphin Hotel, 75 Feet Road, Daba Garden Rd, Dolphin Area, Visakhapatnam, Andhra Pradesh 530020, India",17.713283699999998,83.2974672,1804.0,4.3,Asia/Calcutta,dolphinhotelsvizag.com,ChIJU2WKahxDOToRLGbv-_IO5dU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a39431c6a8a6553:0xd5e50ef2fbef662c,"['Restaurant', 'Andhra restaurant', 'Buffet restaurant', 'Chinese restaurant', 'Continental restaurant', 'Family restaurant', 'Live music bar', 'Seafood restaurant', 'Wine bar']",$$$,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipNrMXSzimJLrkv4C333gRMR5qHlQTP4O8O8PzMW=w203-h112-k-no', 'max_size': [1627, 900], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPgh0X9cHEuCihH3CZOeIwnJOyd-F9L5xVeoYxY=w203-h138-k-no', 'max_size': [2092, 1425], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMYfQQehpn_xn4wNfGIaR7HtvLrxoKKORfou1uE=w203-h270-k-no', 'max_size': [6000, 8000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMRxKgoyRTKVEG9-y2PecX110pU7M9-BXYHy64n=w203-h114-k-no', 'max_size': [4000, 2252], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMYrE8CSYV72sMe4RfsIt8Iqk19sJts89PENsnN=w203-h138-k-no', 'max_size': [4196, 2862], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNS_TBaxCjd64DeDFqzmC9ozeV4YodE2w1mOEiO=w203-h270-k-no', 'max_size': [960, 1280], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMokyli5S1fOM-YludmqmXxbrO-Vy_6VyL-6rHA=w203-h270-k-no', 'max_size': [960, 1280], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOngSzUq64NFMyDCm9zY8VcuS7C0ZRQKyBFcqe9=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOclJ9Emn6kx65h4Qre3DG_EJ8wzljHfzg62loS=w203-h270-k-no', 'max_size': [960, 1280], 'min_size': [203, 100]}]",Opens soon ⋅ 7 PM,[],"['12–3\u202fPM', '7–11:30\u202fPM']","['12–3\u202fPM', '7–11:30\u202fPM']","['12–3\u202fPM', '7–11:30\u202fPM']","['12–3\u202fPM', '7–11:30\u202fPM']","['12–3\u202fPM', '7–11:30\u202fPM']","['12–3\u202fPM', '7–11:30\u202fPM']","['12–3\u202fPM', '7–11:30\u202fPM']",
0x3a3943199c5a27e1:0xf30a62ee41465b5f,,Shree Shyam Restaurant & Lodge,"Shree Shyam Restaurant & Lodge, 30-11-2, first left lane before hdfc bank, Daba Gardens, 530020, 11-2, Lakshmi St, Visakhapatnam, Andhra Pradesh 530020, India",17.7156716,83.30161919999999,960.0,3.8,Asia/Calcutta,,ChIJ4SdanBlDOToRX1tGQe5iCvM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3943199c5a27e1:0xf30a62ee41465b5f,"['Rajasthani restaurant', 'Vegetarian restaurant']",$$,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipMaFCXzG61exPj1CkyzIiwvO6HkGWf6aRW3q6eL=w203-h152-k-no', 'max_size': [1024, 768], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNWnQPNDL5-5admNnnknxWNH3yVp89o9UwbbRIt=w203-h152-k-no', 'max_size': [1024, 768], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMbLSilkweNaWH4-jfco3IGJdtMytBIH60X-KzD=w203-h203-k-no', 'max_size': [1280, 1280], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNpS4x4Hcgz6bNUEW0qRsbEHpYKfQHBnyISffud=w203-h114-k-no', 'max_size': [1440, 810], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPKfY2PuNV6JHM1ZtuoKJKnSakQUDELBfuRsnzw=w203-h280-k-no', 'max_size': [764, 1056], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNpcs_qA6CLqhZrlwRqU6BaXQPiLXskgGpWV509=w203-h270-k-no', 'max_size': [1200, 1600], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOkJhN8JiSJLbgDky12XEmEM4A7Cn5nfldawdUs=w203-h152-k-no', 'max_size': [4896, 3672], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPZPWON9OqnUrob9IfyT5pK9wz6qKPoxCRyY-I=w203-h270-k-no', 'max_size': [3036, 4048], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMKryOFv9xEs7k8qqedGls7okCa4ES3wQmeyo2k=w203-h114-k-no', 'max_size': [1024, 576], 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,[],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],
0x3a394307531916b9:0x40194a2ae8deb65e,,Vizagapatam Family Restaurant,"M7XX+2H3 Vizagapatam Family Restaurant, Chengal Rao Peta, Port Area, Visakhapatnam, Andhra Pradesh 530001, India",17.6975071,83.2989367,22.0,4.1,Asia/Calcutta,,ChIJuRYZUwdDOToRXrbe6CpKGUA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a394307531916b9:0x40194a2ae8deb65e,['Family restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipNT7cHxX6bWTBBnDyrbiyJuXBSlyHI26TVoV2-a=w203-h152-k-no', 'max_size': [2610, 1957], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOhWkwicO09NES_6mvuWGxf87B_exHR4_Wiukd2=w203-h270-k-no', 'max_size': [3120, 4160], 'min_size': [203, 100]}, {'src': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BELSz2-y4qePz6EBcoOPFQ&cb_client=search.gws-prod.gps&w=203&h=100&yaw=317.0154&pitch=0&thumbfov=100', 'max_size': None, 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,[],['10\u202fAM–11\u202fPM'],['10\u202fAM–11\u202fPM'],['10\u202fAM–11\u202fPM'],['10\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],['10\u202fAM–11\u202fPM'],
0x3a39431a545751d5:0xb8e753300734fced,+919676224488,Helapuri Restaurant,"Helapuri Restaurant, 2, Chitralaya Rd, Suryabagh, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530020, India",17.7118747,83.30133699999999,322.0,3.1,Asia/Calcutta,,ChIJ1VFXVBpDOToR7fw0BzBT57g,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a39431a545751d5:0xb8e753300734fced,"['Restaurant', 'Andhra restaurant', 'Biryani restaurant', 'Indian restaurant', 'Mughlai restaurant', 'Non vegetarian restaurant', 'South Indian restaurant']",$$,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipPaDAcu7qshcpYPILaH1ynyUVAqZO1OEMBRm3O1=w222-h100-k-no', 'max_size': [4096, 1840], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipP1EHrYsJ7pMm_cF30mew97INS-CCoKuOM-uHxI=w203-h152-k-no', 'max_size': [4128, 3096], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipM_cv5SJzarjtIeSikzCDAO7g5kCEGcg7f0XNWh=w205-h100-k-no', 'max_size': [4608, 2240], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNJCLgCSHE_HFccz5p_0w5URN0o-Pem7_LQ3JQ4=w203-h100-k-no-pi-0-ya80-ro-0-fo100', 'max_size': [6080, 3040], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipP2mxkBYMPiSfGXVt1r3nCY4grFtfPWWLWi1Pie=w222-h100-k-no', 'max_size': [3280, 1476], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOKZhhvLHliSYHELMidZZyS_xexNPA6_E31qcV5=w203-h152-k-no', 'max_size': [4128, 3096], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipO39hHcxOxcnL4J3-Ai-B5G66A3M62mnpAQj068=w203-h270-k-no', 'max_size': [3120, 4160], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNUgmGiE7ktDquDVb77Av2tZR9SdZVFGvPFyTdZ=w203-h417-k-no', 'max_size': [2240, 4608], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipM3JWpNAFMBDUzbYrM2DnP1JAjLUA9zzsxWTr7t=w203-h334-k-no', 'max_size': [720, 1185], 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,[],['10\u202fAM–11\u202fPM'],['10\u202fAM–11\u202fPM'],['10\u202fAM–11\u202fPM'],['10\u202fAM–11\u202fPM'],['10\u202fAM–11\u202fPM'],['10\u202fAM–11\u202fPM'],['10\u202fAM–11\u202fPM'],
0x3a39437947731719:0xc6b5b37dc2f771fd,+919848463425,Saatvik Restaurant,"Saatvik Restaurant, 30-11-2, Daba Gardens, Allipuram, Visakhapatnam, Andhra Pradesh 530020, India",17.715707599999998,83.30156269999999,166.0,4.0,Asia/Calcutta,business.site,ChIJGRdzR3lDOToR_XH3wn2ztcY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a39437947731719:0xc6b5b37dc2f771fd,['North Indian restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipOgJC7Ml0t9vvDpli1V_OMYmOBGD33IwWLxmTI0=w203-h114-k-no', 'max_size': [4032, 2268], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNhTD9494uUtqsCzXWSsBa9lMNM-4Cia7MyXsSP=w203-h270-k-no', 'max_size': [3072, 4096], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPJUVQPAtF2n-P7d6YPLhVE39MTKHAWv4wbhxN6=w203-h113-k-no', 'max_size': [923, 518], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMHphrp_YMlOEDOPNEUgkN-LK4cRe8qtnO_7SzD=w203-h270-k-no', 'max_size': [3024, 4032], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMZ8hsZ-AP5NkkyHQc086zwGCrrjOmSphosGjaD=w203-h270-k-no', 'max_size': [2448, 3264], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMxVvjUZj1TmyplwzGtVom8islkKGPGqzl4-OZ9=w203-h114-k-no', 'max_size': [4032, 2268], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMnCiKRVjT68Os2hHhq1aPMunpzgk2esvmCYzk0=w203-h270-k-no', 'max_size': [3072, 4096], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOwoL0ZCQL7LGQvT2EyRDbvUBV-Y4Lvm9fp6MLl=w203-h360-k-no', 'max_size': [2268, 4032], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipP8Qs0NwUDucMAQ3OCoPPVC1JGencXCtE1ClwqR=w203-h114-k-no', 'max_size': [4032, 2268], 'min_size': [203, 100]}]",Open ⋅ Closes 12 AM,[],['9\u202fAM–12\u202fAM'],['9\u202fAM–12\u202fAM'],['9\u202fAM–12\u202fAM'],['9\u202fAM–12\u202fAM'],['9\u202fAM–12\u202fAM'],['9\u202fAM–12\u202fAM'],['9\u202fAM–12\u202fAM'],
0x3a394319829a71f5:0x52b1ee044f317de2,+919966808448,Favourite Restaurant,"P882+4H9 Favourite Restaurant, Daba Garden Rd, Daba Gardens, Allipuram, Visakhapatnam, Andhra Pradesh 530020, India",17.7152994,83.3014695,3.0,2.0,Asia/Calcutta,,ChIJ9XGaghlDOToR4n0xTwTusVI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a394319829a71f5:0x52b1ee044f317de2,['Restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipMz8LqypyU_D4nrM6X4TnxwdCBIhHqixoSH8ke8=w203-h194-k-no', 'max_size': [2823, 2698], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNLSY34iP7b-2m6zONHKdhMs76vYEJ9i9uZwaqK=w203-h101-k-no', 'max_size': [4608, 2304], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipO9ZKv_gRtBD0JjnfR7kbWTaEfskp3xl0Rrc_Jz=w203-h270-k-no', 'max_size': [3120, 4160], 'min_size': [203, 100]}, {'src': 'https://lh3.googleusercontent.com/gps-proxy/AFm_dcQWcVH1qZexlGRkKJEuFC1VKEIfTUqJESYQviAbamakn_hrXXf-ZkRiSnBoG4VSVrEiRBc0ODGhii-li2gQk5zf1U1b_CtSjuX0Z539mUncBGhhntHqMcBCnWJaE_RGcyK7Bqc4h3zuTFINSWj47Tg-hZaGoH4iooqchJzS3LtkiHXypyCaAngVfK0MRSCrx3rRLQ=w203-h152-k-no', 'max_size': [2133, 1600], 'min_size': [203, 100]}, {'src': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6CDXozWft0V-iP-cOC362A&cb_client=search.gws-prod.gps&w=203&h=100&yaw=50.28941&pitch=0&thumbfov=100', 'max_size': None, 'min_size': [203, 100]}]",Open ⋅ Closes 10 PM,[],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],
0x3a39432c85f08f83:0x4e898b6c7aaf0435,+917032154777,The daily delicious restaurant,"The daily delicious restaurant, Mandavaripeta, Dondaparthy, Railway New Colony, Visakhapatnam, Andhra Pradesh 530016, India",17.7269665,83.3006122,128.0,4.0,Asia/Calcutta,thedailydelious.com,ChIJg4_whSxDOToRNQSvemyLiU4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a39432c85f08f83:0x4e898b6c7aaf0435,['Restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipO-HYStr55TkzDz4FsU6FXfhldSXzFjVsWt6M4I=w203-h152-k-no', 'max_size': [4608, 3456], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPJ11naYFFqU6mf_1O-jF_zwtYSgKXrjy5eTsK0=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMrpxQZxT0B2tE-YY5PcGtPiwgDb9mp5j_Aiw0T=w221-h100-k-no', 'max_size': [4608, 2076], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOXnwir5EQo_vjZEPSCgLtWlOwu3SPVlJmGlZUf=w203-h360-k-no', 'max_size': [651, 1156], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPqC2lc99-JP5itUr_H9JwfhoLHVrIVcRKnWTjd=w203-h270-k-no', 'max_size': [3024, 4032], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMEPHjS9XFZMavSASZ1lfMruYNi-7KKCHrpt5B0=w203-h451-k-no', 'max_size': [1840, 4096], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMWvpdlKNgzFlU5n2zOCp9ao5LOnYriGhbysPp0=w203-h428-k-no', 'max_size': [1908, 4032], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMWYyIwTG-GvMrpg4e4RsocrJINB3-jU9KL0tf0=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOmT1gI8w9Jp4SE79CagE28axJ8BZ3xT8VPHQCz=w203-h360-k-no', 'max_size': [651, 1156], 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,[],['11\u202fAM–11\u202fPM'],['11\u202fAM–10:30\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],
0x3a394318274cd983:0xb562f07a17433669,+919100657675,Fast Food Centre,"P7CR+H55 Fast Food Centre, Near Railway Station, Visakhapatnam, Andhra Pradesh 530004, India",17.7213755,83.2904709,1.0,1.0,Asia/Calcutta,,ChIJg9lMJxhDOToRaTZDF3rwYrU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a394318274cd983:0xb562f07a17433669,['Fast food restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipNSt0DrXCtWhgYL8jODvbqYYPQdqqGlrzgRwR6w=w203-h270-k-no', 'max_size': [3024, 4032], 'min_size': [203, 100]}]",,[],,,,,,,,[]
0x3a394340435e0cf7:0xd3daff51a96034c9,+918499937780,Mohan Restaurant,"Mohan Restaurant, 31-2-6, Ammavari St, Bangaramma Metta, Allipuram, Visakhapatnam, Andhra Pradesh 530004, India",17.7199809,83.2971493,,,Asia/Calcutta,,ChIJ9wxeQ0BDOToRyTRgqVH_2tM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a394340435e0cf7:0xd3daff51a96034c9,['Restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B5722rFu-FYT6lnPTyg0Aw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=149.73941&pitch=0&thumbfov=100', 'max_size': None, 'min_size': [203, 100]}]",,[],,,,,,,,[]
0x3a39431a445bae43:0x3f55ee1db75dd2fc,+917893792891,SPICY PARADISE,"SPICY PARADISE, Yellamathota Road, Jagadamba Theatre, Yellammagudi Backside, Daba Gardens, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 535002, India",17.7125028,83.3025451,1360.0,3.6,Asia/Calcutta,,ChIJQ65bRBpDOToR_NJdtx3uVT8,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a39431a445bae43:0x3f55ee1db75dd2fc,"['Biryani restaurant', 'Fast food restaurant', 'Wine bar']",$$,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipNEQ-x1-QZs_LpF9GuajtQyFol4FDMo62LKNOzC=w203-h270-k-no', 'max_size': [3472, 4624], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOcB1hhfqn5m5MlIStxyDKxz55IfNauL3NpDDPl=w203-h114-k-no', 'max_size': [4000, 2252], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNwppubW7DA3Jn1i0pW43sc8SkZ4vXUoqHH1Cfa=w203-h270-k-no', 'max_size': [3456, 4608], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNqiNQNRPJVB9y2iL1YuAqAH-kOTFssxPSBrVcP=w203-h270-k-no', 'max_size': [3456, 4608], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMv7oNoGGuZoYGhGuN-AbwEaMy6LTkYcqlfyXJM=w203-h270-k-no', 'max_size': [3472, 4624], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPs2p6TDPC1gRExdEG96U44n3sCJhrvRXRTQr07=w203-h114-k-no', 'max_size': [4160, 2340], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMHoQ2MTbP1o2YXyw_FVJ8gcgXFH-iZaPKogZmb=w203-h114-k-no', 'max_size': [1920, 1080], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNipsewwotvYMxNkDpRq_JyLWDEpTMKCo2oqI3C=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPnUp4zOdlUcv2_ZNtG7Mpz0sXC9G44B6LwEuqR=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}]",Open ⋅ Closes 11:30 PM,[],['11:30\u202fAM–11:30\u202fPM'],['11:30\u202fAM–10:30\u202fPM'],['11:30\u202fAM–10:30\u202fPM'],['11:30\u202fAM–10:30\u202fPM'],['11:30\u202fAM–10:30\u202fPM'],['11:30\u202fAM–10:30\u202fPM'],['11:30\u202fAM–10:30\u202fPM'],
0x3a394358afffc99f:0xb48e130838f39ce,+918912745553,New Satyam Ritz,"47-10-2, New Satyam Ritz, Near, Diamond Park Rd, Dondaparthy, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India",17.727240899999998,83.3021452,3184.0,4.0,Asia/Calcutta,satyamrestaurant.com,ChIJn8n_r1hDOToRzjmPgzDhSAs,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a394358afffc99f:0xb48e130838f39ce,"['Restaurant', 'Chinese restaurant', 'North Indian restaurant', 'South Indian restaurant']",$$,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipO80j2UFiO6OP036pzh9YBIx6zVKMTk7-nSqqoN=w203-h135-k-no', 'max_size': [5184, 3456], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPrIUu-U1VznnvsAFX3xW_NWdFRWa2NXaaf59hS=w203-h135-k-no', 'max_size': [5184, 3456], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOVckIPFDu31w9oko57xFOpkDu07sYnAykwjTHw=w203-h135-k-no', 'max_size': [3936, 2624], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPKQAjyKM_ekTrLKTjj6E6gYFONFCnfmho_F5zO=w203-h270-k-no', 'max_size': [4000, 5333], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPSGwJeL-9nmdhgy3929Z6bH4_wAuFU39qnNK62=w203-h270-k-no', 'max_size': [3072, 4096], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNyoxmTf_x33pDsrVdG-Hz5FKdbklcUtmoo7fNf=w203-h135-k-no', 'max_size': [3837, 2557], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOcN6hzD-7aFpdwsfPpPK4zE6RWn_ITORiOGfuh=w203-h135-k-no', 'max_size': [5184, 3456], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipM9wBfvKFv1i7Id89JtXAaxQFGp0I3Pff5uZqKH=w203-h135-k-no', 'max_size': [3936, 2624], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMiddm25Ncj4G_TDvsy5oW6bwkrHQmetnAWp2Vm=w203-h270-k-no', 'max_size': [3072, 4096], 'min_size': [203, 100]}]",Open ⋅ Closes 10:30 PM,"['Stylish choice for Indian & Chinese fare', 'Cosmopolitan hotel restaurant highlighting Indian & Chinese menus with vegetarian options.']",['11:30\u202fAM–10:30\u202fPM'],['11:30\u202fAM–10:30\u202fPM'],['11:30\u202fAM–10:30\u202fPM'],['11:30\u202fAM–10:30\u202fPM'],['11:30\u202fAM–10:30\u202fPM'],['11:30\u202fAM–10:30\u202fPM'],['11:30\u202fAM–10:30\u202fPM'],
